openalex_id,doi,titulo,anio,tipo,citas_openalex,autor_uft,institucion_declarada,motivo,tipo_hallazgo,severidad,consecuencia,resolucion,fecha_consulta
https://openalex.org/W4398158956,10.26807/cav.v10i17.588,Conciencia solar,2024,article,0,Carolina Castro Jorquera,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4398195391,10.2139/ssrn.4834043,"Active Body, Healthier Brain: Effects of Exercise Interventions on Bdnf Levels Across the Lifespan – A Systematic-Review and Meta-Analysis of Randomized Controlled Trials with Moderator Analyses",2024,preprint,0,Hermann Zbinden,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4398217341,10.56754/2810-6571.2024.3326,Violencia Sexual en Chile entre los años 2017-2020: Un Análisis Observacional del Servicio de Urgencias,2024,article,0,Viviana Alejandra Acuña Gallegos,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4398219229,10.2139/ssrn.4837120,"Assessment of the Effect of Different Cooking Methods on the Content of Β-Carotene in Carrots, Folate in Asparagus, and Their Physical Properties",2024,preprint,0,Gonzalo Costa; Pablo Cortés; Tomás Cumsille,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4398232243,10.1093/ndt/gfae069.867,#2492 The GLIM classification of malnutrition in an elderly population of patients on maintenance haemodialysis,2024,article,0,Caterina Tiscornia,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399321326,10.15406/mojcr.2024.14.00461,Importance of adequate and timely diagnosis in non-neoplasic bone lesions: case report,2024,article,0,Gabriela Araya Órdenes; José Araújo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399325612,10.1590/scielopreprints.9019,A Nationwide Online Tracking System of pediatric ICU demand and capacity during a respiratory epidemic in Uruguay,2024,preprint,0,Cristóbal Carvajal,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399784440,10.1016/j.placenta.2024.05.061,DHA supplementation during pregnancy increases the expression of antioxidant enzymes in the placenta of women with gestational diabetes mellitus,2024,article,0,K. Etchegaray,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399852334,10.1007/978-3-031-47404-0_3,The Diversity of Art-Science Integrations,2024,book-chapter,0,Ignacio Nieto,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399852356,10.1007/978-3-031-47404-0_4,Selected Art-Science Works,2024,book-chapter,0,Ignacio Nieto,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399852360,10.1007/978-3-031-47404-0_6,Action Points and Perspectives,2024,book-chapter,0,Ignacio Nieto,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399852390,10.1007/978-3-031-47404-0_5,Capturing the Insights Behind the Selected Art-Science Works,2024,book-chapter,0,Ignacio Nieto,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399852402,10.1007/978-3-031-47404-0_2,Challenges for the Sciences and the Arts,2024,book-chapter,0,Ignacio Nieto,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4400148771,10.1016/j.cdnut.2024.103325,Identification of Modifiable Risk Factors and a HOMA-IR Cut-Off Point to Measure Cardiometabolic Risk in Peruvian Adolescents,2024,article,0,Fabián Vásquez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4400977493,10.22533/at.ed.1594672409075,CONTRIBUTION OF DENTISTRY TECHNICIANS IN PRIMARY HEALTH CARE IN CHILE 2017-2020,2024,article,0,Patrícia Rivera; Nicolás Ponce Ibáñez; Sebastián Zamorano Vidal,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4400979198,10.25074/0196318.36.2580,Recursos gráficos para el estudio del color en la pintura rupestre del desierto de Atacama,2023,article,0,Bernardita Brancoli Poblete,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4400979652,10.25074/0196318.36.2566,Imaginarios domésticos en la novela chilena:,2023,article,0,Patricia Poblete Alday,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401116499,10.4151/07189729-vol.63-iss.2-art.1428,Análisis de la participación de estudiantes secundarios en la retroalimentación en el pensamiento social,2024,article,0,David Herrera Araya; Verónica Villarroel,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401506827,10.38123/rre.v4i2.450,Presentación,2024,editorial,0,Sebastián Escobar González,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401506844,10.38123/amox11.410,"Archivo, lectura y écfrasis: descripción de panfletos en las sentencias del Consejo de Guerra a civiles en Dictadura",2024,article,0,Gastón Carrasco Aguilar,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401507410,10.38123/rre.v4i2.406,Inclusión y trabajo colaborativo: sistematización de una experiencia dentro de una institución de educación inicial,2024,article,0,Diana Vásquez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401569926,10.22370/syt.2024.10.4326,Pretorianismo y años de Plomo: su receptividad en experiencias de Posguerra Fría,2024,article,0,Ana Vanessa Cardenas Zanatta,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401904294,10.4067/s2452-55882024000200088,Prevalencia de anomalías dentomaxilares y necesidad de tratamiento de ortodoncia en niñas/os de 6 años en cinco comunas de Chile. Estudio Preliminar,2024,article,0,Francisca Figueroa,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402157471,10.2139/ssrn.4931542,"Assessment of the Effect of Different Cooking Methods on the Content of Β-Carotene in Carrots, Folate in Asparagus, and Their Physical Properties",2024,preprint,0,Gonzalo Costa; Pablo Cortés; Tomás Cumsille,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402206262,10.61490/eial.v35i1.1832,"TANYA HARMER Y ALBERTO MARTÍN ÁLVAREZ, eds. Toward a Global History of Latin America’s Revolutionary Left. University of Florida Press, 2021.",2024,article,0,Marcelo Casals,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402228074,10.4067/s0719-689x2024000100095,Identidad y unidad: la analogía del ente en Deprincipiis naturae 6y sus fuentes,2024,article,0,T J Rego,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402229794,10.4067/s0719-689x2024000100041,La demonización de la mujer durante la edad media,2024,article,0,Pablo Maillet Aránguiz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402444583,10.59798/ptma.2024.293.5346,Una mística comunitaria como respuesta teológica a la realidad europea,2024,article,0,Ricardo González Hidalgo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402836913,10.1080/17415993.2024.2406314,Experimental study of hydrogen sulfide (H 2 S) behavior in brine/n-decane mixtures under HPHT conditions,2024,article,0,Karla Quintero,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4402952628,10.4236/jbm.2024.129020,Analysis of the Cicatricial Acceleration Method (MAC®) in Skin Repair in Wistar Rattus norvegicus with Induced Chemical Burns,2024,article,0,Esteban Fortuny,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403114310,10.2139/ssrn.4974689,Intervención de extranei en delitos especiales y el deber secundario de Nagler como fundamento de punición de los partícipes (Extranei Intervention in Special Crimes and Nagler's Secondary Duty as a Basis for Punishing Participants),2024,preprint,0,Alejandro Leiva,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403122868,10.4067/s0717-71942024000100401,"Clases medias en América Latina: subjetividades, prácticas y genealogías",2024,article,0,MARCELO CASALS,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403150124,10.1210/jendso/bvae163.1697,8102 Hyperandrogenism and its Influence on Emotional and Social Development in Adolescent Daughters of Women with Polycystic Ovary Syndrome,2024,article,0,R Gonzalo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403153474,10.1210/jendso/bvae163.1610,8102 Hyperandrogenism and its Influence on Emotional and Social Development in Adolescent Daughters of Women with Polycystic Ovary Syndrome,2024,article,0,R Gonzalo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403210313,10.4067/s0718-85602024000200147,Lipoproteína (a): Un factor de riesgo cardiovascular relevante y subdiagnosticado,2024,article,0,J.C. Carrasco,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403453080,10.4000/12ho6,La historiografía sobre la revolución y la contrarrevolución chilena a 50 años del golpe de Estado. Balance general y deudas pendientes,2024,article,0,Marcelo Casals,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403602936,10.7775/rac.es.v92.i5.20829,Cartas de lectores,2024,article,0,And´res Ibarra Montana,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403728086,10.48297/4qq6fp24,El tratamiento de las ganancias de capital en el convenio para evitar la doble imposición entre España y Chile: se obedece pero no se cumple,2024,article,0,Felipe Yáñez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403821675,10.1101/2024.10.28.620570,The Role of Physical Activity in Mitigating Age-Related Changes in the Neuromuscular Control of Gait,2024,preprint,0,Mario Nuñez-Lisboa,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403880531,10.70135/seejph.vi.1723,Perceived Ethnic Discrimination Scale: Research Progress on Ethnic Discrimination with Urban Mapuche Youth in Chile,2024,article,0,Carola Zañartu-Canihuante,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4403942179,10.23925/2176-4174.v2.2024e67608,Geopolítica del Indo-Pacífico,2024,article,0,Alberto Rojas Moscoso,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404024875,10.38123/rer.v3i2.511,Editorial,2024,editorial,0,Javier Díaz Tejo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404025040,10.38123/rer.v3i2.512,Agradecimientos,2024,article,0,Javier Díaz Tejo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404040957,10.1097/01.pcc.0001084684.15618.ac,OP058 Topic: AS15–Lung: Respiratory Support/Acute Respiratory Failure/Other: COMPARATIVE ANALYSIS OF SEVERE ADENOVIRUS AND RESPIRATORY SYNCYTIAL VIRUS INFECTIONS IN PEDIATRIC PATIENTS WITH ACUTE RESPIRATORY FAILURE IN LATIN AMERICA,2024,conference-abstract,0,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404040995,10.1097/01.pcc.0001085856.99058.e2,PP398 Topic: AS14–Infections: Sepsis and Septic Shock/Antimicrobial Stewardship/Tropical and Parasite Infections/Other: ANALYSIS OF PEDIATRIC SEPSIS-RELATED CASE FATALITY RATES BETWEEN 2014 AND 2019 IN CHILEAN MACROZONES,2024,conference-abstract,0,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404041158,10.1097/01.pcc.0001084568.48400.43,OP029 Topic: AS15–Lung: Respiratory Support/Acute Respiratory Failure/Other: PEDIATRIC NON-INVASIVE RESPIRATORY SUPPORT FAILURE: RISK FACTORS & OUTCOMES IN LATIN AMERICA.,2024,conference-abstract,0,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404041197,10.1097/01.pcc.0001085852.76593.7f,"PP397 Topic: AS14–Infections: Sepsis and Septic Shock/Antimicrobial Stewardship/Tropical and Parasite Infections/Other: INEQUITIES IN SEPSIS-RELATED CASE FATALITY AMONG PEDIATRICS BETWEEN 2014 AND 2019 IN SANTIAGO, CHILE",2024,conference-abstract,0,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404041428,10.1097/01.pcc.0001085704.74747.20,PP344 Topic: AS11–Healthcare Systems/Economic Evaluation/Capacity Building/Administration/Other: A NATIONALWIDE ONLINE TRACKING SYSTEM OF PEDIATRIC ICU DEMAND AND CAPACITY DURING A WINTER SEASON IN URUGUAY.,2024,conference-abstract,0,Cristóbal Carvajal,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404041467,10.1097/01.pcc.0001085996.28636.72,PP451 Topic: AS15–Lung: Respiratory Support/Acute Respiratory Failure/Other: ALTITUDE’S IMPACT ON OXYGEN RATIOS AND OUTCOMES IN PEDIATRIC ACUTE RESPIRATORY FAILURE: LARED NETWORK ANALYSIS.,2024,conference-abstract,0,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404041804,10.1097/01.pcc.0001084528.36296.90,"OP019 Topic: AS15–Lung: Respiratory Support/Acute Respiratory Failure/Other: SYSTEMIC CORTICOSTEROID USE IN CHILDREN INTUBATED FOR LOWER RESPIRATORY TRACT INFECTIONS (LRTI): RESULTS FROM THE BRONCHIOLITIS AND CODETECTION (BACON) STUDY, A MULTINATIONAL COHORT",2024,conference-abstract,0,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404169848,10.31637/epsir-2024-1190,La educación imaginativa como favorecedora del diseño de entornos virtuales de aprendizaje efectivos para la educación superior,2024,article,0,Claudia Alejandra Vásquez Alvarado,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404183715,10.52611/rdpi.num25.2024.1233,¿Es posible una interpretación razonable de una “educación no sexista”?,2024,article,0,Valencia Ll. Néstor F.; Laritza Rodríguez V.,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404334086,10.35366/118242,Enclavado endomedular profiláctico en paciente con un fibroma no osificante: reporte de caso,2024,article,0,José Araújo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404576375,10.38123/psip.1/c2,"Gestalt, espacio y obra orgánica",2023,article,0,Bernardita M. Cubillos Muñoz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404576389,10.38123/psip.1/e,Entrevista,2023,editorial,0,Valentina Velarde Lizama; Bernardita Cubillos Muñoz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404576415,10.38123/psip.1/c1,El desarrollo cientíﬁco de la psicología como camino a la Gestalt,2023,article,0,Valentina Velarde Lizama,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404583454,10.38123/psip.1/ap,Aplicación pedagógica,2023,article,0,PSIP,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
